IND_UUID,IND_NAME,DIM_GEO_CODE_TYPE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME_TYPE,DIM_TIME,RATE_PER_100_N
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2003,12.85495567
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2010,13.60485172
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2017,18.55545616
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2006,12.97792053
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2013,17.73602486
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2020,18.75689697
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2002,12.64378357
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2009,13.81417751
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2016,18.3949585
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2005,12.82578373
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2012,17.72868156
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2019,18.76601219
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2001,12.35737801
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2008,13.53749371
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2015,18.3855648
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2022,19.00658607
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2004,12.81434059
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2011,17.67425919
B9C6C79,General government expenditure on domestic health,COUNTRY,752,Sweden,YEAR,2018,18.60806656
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2000,12.45362759
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2011,14.59655094
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2021,15.20378113
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2007,14.585186
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2014,14.08523941
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2003,14.01369381
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2010,14.74672127
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2017,15.2698698
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2006,14.68614006
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2013,13.87859726
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2020,15.1303215
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2002,12.55124187
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2009,14.78956127
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2016,15.08096981
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2005,14.39779758
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2012,13.3467474
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2019,15.23341274
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2001,12.56389999
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2008,14.82255077
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2015,14.77293682
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2022,15.21683216
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2004,14.05109215
B9C6C79,General government expenditure on domestic health,COUNTRY,724,Spain,YEAR,2018,15.11438084
